auto_id,image_id,session_id,filepath,i_date,i_gpsIndicator,i_latitude,i_longitude,temperature,colour,accel_x,accel_y,accel_z,magnet_x,magnet_y,magnet_z,pir,eImgsizes,eImgTypes,eAlt,eSpeed,eHorzErr,eVertErr,eExposure,eGain,eRBal,eGBal,eBBal,eXOr,eYOr,eZOr,eLinkID,eRed,eGreen,eBlue,eLum,eCamID,eExifOr,eBlur,eBlur2,eAvgLuminance
7026,b00002687_21i4tk_20150327_130949,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002687_21i4tk_20150327_130949e.jpg,2015-03-27T13:09:50,2,37.54986,-121.70683,23.4,0,0.103,-0.568,-0.013,0.045,0.637,-0.498,1,4014,2,651.6,0.1,18.49,2.38,5,6.5,1.711,1,1.625,116.81,-90.76,7.4765,321221E5-BC5B-4F82-A128-A4A9DC805FBD,10579,10056,6496,14587,123458024,<null>,0,0,0
6997,b00002688_21i4tk_20150327_131014,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002688_21i4tk_20150327_131014e.jpg,2015-03-27T13:10:15,2,37.54987,-121.70708,23.4,0,0.065,-1.186,-0.586,0.094,0.615,-0.47,1,4014,2,657.1,1.4,12.42,2.45,5,1.25,1.711,1,1.844,119.42,-91.91,12.686,85573346-A065-4AD7-8D99-1157883C0A9F,9405,9379,6100,15992,123458024,<null>,0,0,0
6996,b00002689_21i4tk_20150327_131038,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002689_21i4tk_20150327_131038e.jpg,2015-03-27T13:10:39,2,37.54983,-121.70738,23.4,0,-0.131,-1.101,-0.147,0.112,0.61,-0.51,1,4014,2,659.4,0.8,10.82,2.44,5,1.25,1.711,1,1.844,106.52,-90.47,8.9378,FF5E7644-CFCD-450F-B9B1-EADE29FCCF92,20823,20551,13516,32910,123458024,<null>,0,0,0
7015,b00002690_21i4tk_20150327_131103,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002690_21i4tk_20150327_131103e.jpg,2015-03-27T13:11:03,2,37.54995,-121.70765,23.4,0,0.039,-0.699,0.015,0.057,0.631,-0.498,1,4014,2,662.7,0.6,11.4,2.49,5,4.75,1.711,1,1.813,100.68,-90.29,10.049,AFE09A28-80C9-4F04-A09F-5CF4544711B9,14970,14021,8940,17513,123458024,<null>,0,0,0
7030,b00002691_21i4tk_20150327_131130,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002691_21i4tk_20150327_131130e.jpg,2015-03-27T13:11:30,2,37.55007,-121.70798,23.4,0,0.06,-0.791,-0.304,0.119,0.604,-0.447,1,4014,2,666.2,0.4,18.01,2.39,5,8.5,1.68,1,1.531,121.7,-95.37,18.033,F942DC8C-D6AE-412C-B287-76F5BE8E263D,14702,14340,8519,24767,123458024,<null>,0,0,0
7001,b00002692_21i4tk_20150327_131157,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002692_21i4tk_20150327_131157e.jpg,2015-03-27T13:11:57,2,37.55028,-121.70829,23.4,0,-0.042,-1.23,-0.517,0.167,0.524,-0.193,1,4014,2,671.3,1.5,19.83,2.47,2,1.25,1.68,1,1.813,114.3,-92.64,8.5673,9955108A-BA71-4AF0-A5F3-C005BAFA0025,42074,40879,24702,65535,123458024,<null>,0,0,0
7000,b00002693_21i4tk_20150327_131221,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002693_21i4tk_20150327_131221e.jpg,2015-03-27T13:12:22,2,37.55052,-121.70846,23.4,0,0.133,-1.241,-0.602,0.11,0.61,-0.368,1,4014,2,674.2,1.4,9.55,2.55,2,1.25,1.711,1,1.75,104.98,-89.12,19.783,C37382C7-B224-44C8-82ED-3C2B2D1E3858,22799,22928,14372,41165,123458024,<null>,0,0,0
7019,b00002694_21i4tk_20150327_131245,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002694_21i4tk_20150327_131245e.jpg,2015-03-27T13:12:46,2,37.55067,-121.70873,23.4,0,-0.104,-0.445,-0.076,0.103,0.606,-0.333,1,4014,2,673,1.5,14.94,2.66,3,1.25,1.711,1,1.656,108.23,-93.01,5.3146,0E95A547-1445-4CDA-BACE-F925EE95E557,13621,13867,8493,24451,123458024,<null>,0,0,0
7034,b00002695_21i4tk_20150327_131309,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002695_21i4tk_20150327_131309e.jpg,2015-03-27T13:13:10,2,37.55087,-121.70901,20.3,0,0.098,-0.745,-0.189,0.087,0.603,-0.292,1,4014,2,677.7,1.2,15.89,2.71,2,1.25,1.68,1,1.75,110.01,-95.6,4.6183,A5D908C0-E9A8-441E-A05F-43DD10A55F31,37722,36843,22097,65535,123458024,<null>,0,0,0
7005,b00002696_21i4tk_20150327_131337,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002696_21i4tk_20150327_131337e.jpg,2015-03-27T13:13:37,2,37.55065,-121.70916,20.3,0,0.211,-0.897,-0.48,-0.24,0.66,-0.547,1,4014,2,689.9,1.3,14.12,2.43,2,1.25,1.617,1,1.813,110.65,-91.93,341.75,4FD38779-CD20-4680-A629-EF4EB355090F,41306,40210,23572,65535,123458024,<null>,0,0,0
7004,b00002697_21i4tk_20150327_131400,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002697_21i4tk_20150327_131400e.jpg,2015-03-27T13:14:01,2,37.55043,-121.70908,25.8,0,-0.057,-1.088,-0.35,-0.34,0.627,-0.518,1,4014,2,696,1,15.88,2.49,2,1.25,1.742,1,1.813,103.26,-90.22,330.79,1B9D39E4-412C-42E0-A82C-C1625F7F0CC0,34873,36141,26472,65535,123458024,<null>,0,0,0
7023,b00002698_21i4tk_20150327_131424,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002698_21i4tk_20150327_131424e.jpg,2015-03-27T13:14:25,2,37.55025,-121.70909,25.8,0,-0.059,-1.087,-0.166,-0.313,0.636,-0.468,1,4014,2,701.9,1.3,12.6,2.44,3,1.25,1.68,1,1.906,107.71,-91.16,11.685,2E3FDFEB-D859-4C50-9ED4-FB51230BD99B,26288,26456,15846,44581,123458024,<null>,0,0,0
7038,b00002699_21i4tk_20150327_131448,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002699_21i4tk_20150327_131448e.jpg,2015-03-27T13:14:49,2,37.55029,-121.70934,25.8,0,-0.021,-1.024,-0.185,0.109,0.607,-0.417,1,4014,2,704.9,0.8,13.66,2.52,5,1.25,1.773,1,1.906,106.74,-93.03,12.329,AB7F2BBE-7E77-444E-80B9-60E792444CFE,17179,17252,10782,27563,123458024,<null>,0,0,0
7009,b00002700_21i4tk_20150327_131512,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002700_21i4tk_20150327_131512e.jpg,2015-03-27T13:15:13,2,37.5504,-121.70965,25.8,0,-0.069,-0.875,-0.221,0.124,0.604,-0.438,1,4014,2,708.3,0.3,18.48,2.58,2,1.25,1.523,1,1.844,110.18,-94.05,0.4223,9E8EC1AC-7CC6-41E8-BA13-E1F22499D625,45013,42619,25281,65535,123458024,<null>,0,0,0
7008,b00002701_21i4tk_20150327_131537,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002701_21i4tk_20150327_131537e.jpg,2015-03-27T13:15:38,2,37.55029,-121.7099,25.8,0,0.195,-1.42,-0.696,0.07,0.628,-0.473,1,4014,2,712.1,0.3,9.19,2.61,4,1.25,1.555,1,1.844,115.74,-95.62,349.5,59739314-6934-4F61-9385-3717E63DAC1D,33770,31907,20056,59664,123458024,<null>,0,0,0
7027,b00002702_21i4tk_20150327_131602,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002702_21i4tk_20150327_131602e.jpg,2015-03-27T13:16:03,2,37.55015,-121.7099,25.8,0,0.125,-1.283,-0.564,-0.37,0.6,-0.363,1,4014,2,714.6,1.2,13.87,2.71,2,1.25,1.461,1,1.75,117.13,-93.03,326.69,4ABFB55B-B854-4022-9EEA-16990D2504E2,46323,42135,25094,65535,123458024,<null>,0,0,0
7043,b00002703_21i4tk_20150327_131627,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002703_21i4tk_20150327_131627e.jpg,2015-03-27T13:16:28,2,37.55002,-121.70985,25.8,0,0.057,-1.076,-0.562,-0.346,0.603,-0.338,1,4014,2,722.6,1,14.2,2.65,2,1.25,1.461,1,1.75,116.93,-91.76,4.1281,B749B072-7F8E-4A53-9DE8-39DE26EFA733,37605,33917,20413,65535,123458024,<null>,0,0,0
7013,b00002704_21i4tk_20150327_131651,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002704_21i4tk_20150327_131651e.jpg,2015-03-27T13:16:52,2,37.54986,-121.70993,25.8,0,-0.018,-0.813,-0.51,-0.301,0.628,-0.335,1,4014,2,729.2,0.8,13.25,2.63,4,1.25,1.586,1,1.75,117.66,-92.5,325.21,BFA3758F-0AFF-4966-8CD5-C8D3C3CEEA34,15299,15325,8948,27025,123458024,<null>,0,0,0
7012,b00002705_21i4tk_20150327_131717,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002705_21i4tk_20150327_131717e.jpg,2015-03-27T13:17:18,2,37.54968,-121.70988,25.8,0,0.156,-1.166,-0.338,-0.17,0.667,-0.51,1,4014,2,736,1.1,13.42,2.52,5,1.5,1.586,1,1.75,113.07,-93.26,342.78,BE549DA4-71AE-42EB-83D2-EBF18437AA23,14922,14033,8995,24462,123458024,<null>,0,0,0
7031,b00002706_21i4tk_20150327_131741,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002706_21i4tk_20150327_131741e.jpg,2015-03-27T13:17:42,2,37.54967,-121.70993,25.8,0,0.12,-0.954,-0.229,-0.13,0.664,-0.528,1,4014,2,735.1,1.5,18.31,2.34,5,1.25,1.586,1,1.531,105.62,-88.74,21.552,DDE321A3-A7BD-4824-936E-0E9150BA4D93,13379,13660,10022,27046,123458024,<null>,0,0,0
7046,b00002707_21i4tk_20150327_131805,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002707_21i4tk_20150327_131805e.jpg,2015-03-27T13:18:06,2,37.54966,-121.70984,25.8,0,-0.074,-0.973,-0.176,0.143,0.591,-0.362,1,4014,2,736.5,0.5,14.77,2.48,5,1.25,1.617,1,1.531,96.912,-94.5,13.287,78765E34-09E9-414A-AA38-3A1E4BF0CCD2,17174,16484,11276,28407,123458024,<null>,0,0,0
7017,b00002708_21i4tk_20150327_131829,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002708_21i4tk_20150327_131829e.jpg,2015-03-27T13:18:30,2,37.54946,-121.71009,25.8,0,0.234,-0.88,-0.149,0.085,0.619,-0.212,1,4014,2,740.4,1.3,8.92,2.56,4,1.25,1.617,1,1.563,101.15,-86.11,358.84,AAA61FDA-3B5C-4A1E-BC5B-196D8BF4BFFA,14309,13622,9897,22571,123458024,<null>,0,0,0
7016,b00002709_21i4tk_20150327_131855,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002709_21i4tk_20150327_131855e.jpg,2015-03-27T13:18:55,2,37.54931,-121.71049,25.8,0,-0.021,-1.455,-0.499,-0.06,0.642,-0.605,1,4014,2,744.7,1.4,11.27,2.69,5,12,1.492,1,1.406,101.77,-87.1,359.01,98471592-6110-43FC-BF5D-9B99A5C6DDA1,5335,5281,3373,8389,123458024,<null>,0,0,0
7035,b00002710_21i4tk_20150327_131919,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002710_21i4tk_20150327_131919e.jpg,2015-03-27T13:19:20,2,37.54941,-121.71078,25.8,0,0,-0.877,-0.512,0.078,0.579,-0.213,1,4014,2,745.8,1.1,16.29,2.8,5,5.25,1.492,1,1.594,117.61,-93.54,11.975,827F76E5-531E-4277-AC5D-CE5AA25A5948,5198,4476,2908,8542,123458024,<null>,0,0,0
7051,b00002711_21i4tk_20150327_131944,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002711_21i4tk_20150327_131944e.jpg,2015-03-27T13:19:44,2,37.54944,-121.71113,25.8,0,0.09,-0.825,-0.16,0.122,0.596,-0.333,1,4014,2,747.7,1.9,10.35,2.53,5,4.75,1.773,1,1.563,109.53,-91.51,359.74,68F04954-440E-480A-92EA-9E4EE8164907,8765,8739,5822,13434,123458024,<null>,0,0,0
7021,b00002712_21i4tk_20150327_132008,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002712_21i4tk_20150327_132008e.jpg,2015-03-27T13:20:09,2,37.54941,-121.71148,25.8,0,-0.087,-0.584,-0.061,-0.081,0.64,-0.628,1,4014,2,745.7,0.9,16.69,2.7,5,1.44,1.711,1,1.781,103.5,-89.29,356.55,509F2678-FC8B-40C3-A5ED-A46483188718,15588,14519,9208,24116,123458024,<null>,0,0,0
7020,b00002713_21i4tk_20150327_132032,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002713_21i4tk_20150327_132032e.jpg,2015-03-27T13:20:33,2,37.54916,-121.71159,25.8,0,-0.161,-0.628,-0.134,-0.115,0.66,-0.555,1,4014,2,752.7,0.7,14.31,2.73,4,1.25,1.648,1,1.813,106.02,-91.7,339.06,734E48D6-B131-4AE8-B5FA-A8BFB9FEE209,19452,19360,11158,33437,123458024,<null>,0,0,0
7039,b00002714_21i4tk_20150327_132055,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002714_21i4tk_20150327_132055e.jpg,2015-03-27T13:20:57,2,37.54896,-121.71169,25.8,0,0.003,-1.066,-0.438,-0.125,0.66,-0.567,1,4014,2,758.7,1.6,12.47,2.75,3,1.25,1.648,1,1.75,105.01,-90.83,348.19,87D0EC7B-59AA-428C-B40D-7C144EB6D3AC,26775,26600,16423,46689,123458024,<null>,0,0,0
7055,b00002715_21i4tk_20150327_132120,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002715_21i4tk_20150327_132120e.jpg,2015-03-27T13:21:22,2,37.54878,-121.71198,25.8,0,-0.069,-0.695,-0.055,-0.179,0.643,-0.633,1,4014,2,762.3,1.2,13.71,2.8,3,1.25,1.648,1,1.719,103.38,-90.56,355.92,DD1BF495-F038-4E37-9AE8-E1EC5FD60476,36512,36237,22384,65223,123458024,<null>,0,0,0
7025,b00002716_21i4tk_20150327_132148,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002716_21i4tk_20150327_132148e.jpg,2015-03-27T13:21:50,2,37.5487,-121.7123,25.8,0,-0.016,-1.188,-0.163,-0.01,0.631,-0.598,1,4014,2,764.3,0.8,13.04,2.85,5,4,1.648,1,1.719,102.18,-89.37,6.5126,BD303285-CE0B-41A6-842A-E3B0F41554B7,7100,6937,4599,10310,123458024,<null>,0,0,0
7024,b00002717_21i4tk_20150327_132214,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002717_21i4tk_20150327_132214e.jpg,2015-03-27T13:22:16,2,37.54863,-121.71271,25.8,0,-0.011,-0.465,-0.205,0.099,0.619,-0.433,1,4014,2,767.1,1.4,16.19,2.93,5,1.25,1.617,1,1.531,113.9,-92.06,7.8282,461F0C84-E721-447E-84FA-177634520344,6074,6149,3975,10316,123458024,<null>,0,0,0
7042,b00002718_21i4tk_20150327_132239,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002718_21i4tk_20150327_132239e.jpg,2015-03-27T13:22:40,2,37.54846,-121.71298,25.8,0,0.073,-0.395,-0.238,0.01,0.648,-0.472,1,4014,2,772.6,1.9,15.73,2.93,5,1.38,1.617,1,1.656,115.55,-93.2,347.53,1B8B568A-0FE6-4C40-8F36-F44569F0A378,30505,29975,17337,51979,123458024,<null>,0,0,0
7059,b00002719_21i4tk_20150327_132302,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002719_21i4tk_20150327_132302e.jpg,2015-03-27T13:23:03,2,37.54823,-121.71319,25.8,0,-0.273,-0.825,-0.541,-0.094,0.664,-0.522,1,4014,2,777,0.7,9.61,2.89,3,1.25,1.586,1,1.656,116.48,-95.58,341.95,ED7618F1-29AB-4D4E-85FC-4D84B997CF64,30024,28423,17343,53791,123458024,<null>,0,0,0
7029,b00002720_21i4tk_20150327_132326,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002720_21i4tk_20150327_132326e.jpg,2015-03-27T13:23:27,2,37.5481,-121.71315,25.8,0,-0.409,-0.792,-0.687,-0.301,0.603,-0.262,1,4014,2,778.5,1.2,11.89,2.78,5,1.25,1.586,1,1.656,118.86,-93.94,330.34,EAAC9F9E-EB35-48F3-958B-AA2AD14D7715,13164,12377,7986,21697,123458024,<null>,0,0,0
7028,b00002721_21i4tk_20150327_132350,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002721_21i4tk_20150327_132350e.jpg,2015-03-27T13:23:51,2,37.54783,-121.71315,25.8,0,0.016,-1.018,-0.448,-0.152,0.646,-0.633,1,4014,2,781.1,1.5,10.26,2.86,5,1.94,1.586,1,1.594,105.97,-92.8,342.3,078EDF32-482C-4AF2-855D-61B40262F6FA,14688,14495,9413,25233,123458024,<null>,0,0,0
7047,b00002722_21i4tk_20150327_132417,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002722_21i4tk_20150327_132417e.jpg,2015-03-27T13:24:17,2,37.54757,-121.71313,25.8,0,0.036,-0.544,-0.214,-0.19,0.639,-0.638,1,4014,2,783.2,1,17.52,2.92,4,1.25,1.43,1,1.656,111.37,-91.22,327.51,B27A4B69-E47E-4B62-BE33-7B98A4909AA6,29455,26628,16046,55737,123458024,<null>,0,0,0
7063,b00002723_21i4tk_20150327_132440,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002723_21i4tk_20150327_132440e.jpg,2015-03-27T13:24:41,2,37.54741,-121.71288,25.8,0,-0.005,-1.81,-0.695,-0.376,0.546,-0.242,1,4014,2,789.8,1.7,9.22,2.83,2,1.25,1.367,1,1.656,116.72,-93.32,319.86,6DA4F9B5-FF7A-4B3F-BD5B-6C6CCFCEB8DD,50989,45812,26300,65535,123458024,<null>,0,0,0
7033,b00002724_21i4tk_20150327_132504,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002724_21i4tk_20150327_132504e.jpg,2015-03-27T13:25:05,2,37.54761,-121.71278,25.8,0,-0.014,-1.267,-0.78,-0.213,0.518,-0.075,1,4014,2,794.3,1.1,16.34,2.77,1,1.25,1.461,1,1.563,111.98,-92.61,354.91,0EAAB690-F408-46CD-BF4E-80BBB941F7A4,54706,55052,36161,65535,123458024,<null>,0,0,0
7032,b00002725_21i4tk_20150327_132528,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002725_21i4tk_20150327_132528e.jpg,2015-03-27T13:25:29,2,37.54779,-121.71263,25.8,0,-0.022,-1.176,-0.538,-0.319,0.591,-0.255,1,4014,2,799.7,0.7,11.88,2.79,3,1.25,1.555,1,1.469,106.27,-91.04,324.53,E2EB3E85-1075-4946-AD17-8DB081B9529A,33794,34026,21615,65535,123458024,<null>,0,0,0
7050,b00002726_21i4tk_20150327_132552,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002726_21i4tk_20150327_132552e.jpg,2015-03-27T13:25:53,2,37.54777,-121.71264,25.8,0,0.07,-1.044,-0.285,0.027,0.596,-0.2,1,4014,2,806.6,0.1,9.74,2.68,2,1.25,1.742,1,1.156,101.2,-87.92,9.3382,20B01423-B885-4C1B-B0BB-2DF83C471B83,39171,45849,35901,65535,123458024,<null>,0,0,0
7067,b00002727_21i4tk_20150327_132617,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002727_21i4tk_20150327_132617e.jpg,2015-03-27T13:26:17,2,37.54773,-121.71259,25.8,0,-0.03,-0.659,-0.231,0.025,0.596,-0.195,1,4014,2,817,1.7,10.86,2.19,2,1.25,1.586,1,1.531,109.23,-91.39,338.73,A7BC1C98-9426-4B89-89FB-B55C11E4E0C6,26432,25881,17120,49001,123458024,<null>,0,0,0
7037,b00002728_21i4tk_20150327_132640,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002728_21i4tk_20150327_132640e.jpg,2015-03-27T13:26:41,2,37.54754,-121.71243,25.8,0,0.077,-0.902,-0.17,-0.293,0.621,-0.652,1,4014,2,820.3,0.8,12.93,2.21,4,1.25,1.586,1,1.469,102.39,-88.51,338.66,FA9E6660-DD66-4FB8-8D9B-EF67E146F089,26727,28738,20331,54023,123458024,<null>,0,0,0
7036,b00002729_21i4tk_20150327_132707,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002729_21i4tk_20150327_132707e.jpg,2015-03-27T13:27:08,2,37.54733,-121.71228,25.8,0,0.191,-0.909,0.01,-0.346,0.593,-0.658,1,4014,2,825.5,1,10.3,2.28,2,1.25,1.586,1,1.438,95.808,-83.03,330.4,13819D9D-2B31-4465-AE5B-3EA85FA2CC7A,45196,44996,30616,65535,123458024,<null>,0,0,0
7054,b00002730_21i4tk_20150327_132732,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002730_21i4tk_20150327_132732e.jpg,2015-03-27T13:27:32,2,37.54728,-121.71195,25.8,0,0.396,-1.359,-0.599,-0.328,0.627,-0.375,1,4014,2,823.5,1.4,16.92,2.37,2,1.25,1.492,1,1.594,107.07,-88.24,339.15,CD8C0712-45F5-4705-B27F-911F7E5AEDC9,40313,37862,23494,65535,123458024,<null>,0,0,0
7071,b00002731_21i4tk_20150327_132757,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002731_21i4tk_20150327_132757e.jpg,2015-03-27T13:27:57,2,37.54728,-121.71171,25.8,0,0.07,-1.378,-0.247,-0.254,0.573,-0.163,1,4014,2,831.1,1.2,14.17,2.25,2,1.25,1.711,1,1.313,103.27,-89.81,315.71,06DC4FE5-B907-4E76-BDCD-60189BC79458,27506,29788,21520,58459,123458024,<null>,0,0,0
7041,b00002732_21i4tk_20150327_132823,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002732_21i4tk_20150327_132823e.jpg,2015-03-27T13:28:24,2,37.54729,-121.71133,25.8,0,-0.336,-1.049,-0.408,-0.287,0.579,-0.205,1,4014,2,837.6,0.7,13.8,2.17,2,1.25,1.555,1,1.531,106.21,-91.88,319.91,CDD9AE4F-A948-4C8E-AD9D-985A125F9933,39666,40499,26941,65535,123458024,<null>,0,0,0
7040,b00002733_21i4tk_20150327_132849,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002733_21i4tk_20150327_132849e.jpg,2015-03-27T13:28:49,2,37.54719,-121.71104,25.8,0,0.133,-0.464,-0.354,-0.296,0.596,-0.248,1,4014,2,840.5,0.5,13.52,2.19,2,1.25,1.461,1,1.594,120.35,-92.9,340.48,3938D836-9346-4F32-9E40-94C6C42BD9EA,34153,32026,20056,65535,123458024,<null>,0,0,0
7058,b00002734_21i4tk_20150327_132911,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002734_21i4tk_20150327_132911e.jpg,2015-03-27T13:29:12,2,37.54704,-121.71113,25.8,0,-0.261,-1.399,-0.731,-0.176,0.669,-0.512,1,4014,2,842.9,0.8,8.21,2.28,2,1.25,1.461,1,1.594,117.11,-91.63,345.01,DE5BFCC7-51A6-4E2D-8C06-5D1BB253A55B,26007,24205,14358,48754,123458024,<null>,0,0,0
7075,b00002735_21i4tk_20150327_132935,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002735_21i4tk_20150327_132935e.jpg,2015-03-27T13:29:35,2,37.54684,-121.71109,25.8,0,-0.176,-1.031,-0.632,-0.284,0.649,-0.425,1,4014,2,844.4,0.6,15.54,2.45,2,1.25,1.461,1,1.625,111.66,-91.09,333.21,DA462D60-3712-4391-B40B-0651B113A497,54476,50988,33393,65535,123458024,<null>,0,0,0
7045,b00002736_21i4tk_20150327_132959,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002736_21i4tk_20150327_132959e.jpg,2015-03-27T13:29:59,2,37.54665,-121.71094,22,0,0.082,-0.896,-0.3,-0.245,0.654,-0.398,1,4014,2,849.8,0.2,14.36,2.57,5,1.75,1.617,1,1.625,108.25,-92.14,325.62,268F578A-206B-4E50-A757-5D1B9222FD6B,14052,14310,9577,26214,123458024,<null>,0,0,0
7044,b00002737_21i4tk_20150327_133023,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002737_21i4tk_20150327_133023e.jpg,2015-03-27T13:30:23,2,37.54648,-121.71086,22,0,0.203,-1.263,-0.418,-0.254,0.649,-0.578,1,4014,2,854.4,0.3,11.77,2.67,3,1.25,1.492,1,1.594,106.71,-91.25,339.74,1659B79C-2C67-4775-9413-09EB79EBF77F,21956,20854,12977,39738,123458024,<null>,0,0,0
7062,b00002738_21i4tk_20150327_133047,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002738_21i4tk_20150327_133047e.jpg,2015-03-27T13:30:48,2,37.54627,-121.71088,22,0,0.085,-0.572,-0.171,-0.322,0.63,-0.492,1,4014,2,856,1,12.29,2.71,2,1.25,1.461,1,1.594,110.41,-89.4,348.49,31F618B0-D6A3-402D-A199-28AE1DC361C2,44374,41886,24719,65535,123458024,<null>,0,0,0
7079,b00002739_21i4tk_20150327_133111,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002739_21i4tk_20150327_133111e.jpg,2015-03-27T13:31:12,2,37.54609,-121.71086,22,0,-0.081,-1.284,-0.708,-0.245,0.658,-0.492,1,4014,2,856.9,0.6,10.77,2.75,2,1.25,1.43,1,1.594,112.76,-89.98,335.86,54FC2448-EA45-407D-B790-C7EC47D677AC,43569,39711,23556,65535,123458024,<null>,0,0,0
7049,b00002740_21i4tk_20150327_133135,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002740_21i4tk_20150327_133135e.jpg,2015-03-27T13:31:35,2,37.54588,-121.71078,25.5,0,-0.094,-0.962,-0.521,-0.249,0.655,-0.507,1,4014,2,859.1,0.6,16.61,2.73,2,1.25,1.43,1,1.594,112.18,-90.18,346.13,7680AD71-AC2C-46EF-8B81-582792E116BB,43428,40116,23692,65535,123458024,<null>,0,0,0
7048,b00002741_21i4tk_20150327_133159,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002741_21i4tk_20150327_133159e.jpg,2015-03-27T13:32:00,2,37.54565,-121.71083,25.5,0,0.282,-0.869,-0.144,-0.227,0.657,-0.453,1,4014,2,866.1,1,10,2.68,2,1.25,1.367,1,1.656,117.12,-90.49,344.45,E3F16DF5-6534-4E46-BFB1-3C5FAB84D170,44547,39860,23500,65535,123458024,<null>,0,0,0
7066,b00002742_21i4tk_20150327_133223,26031136-5623-4593-8339-44667EF0DBAA,/images/2015-03-27/b00002742_21i4tk_20150327_133223e.jpg,2015-03-27T13:32:23,2,37.5454,-121.71085,25.5,0,-0.12,-0.968,-0.282,-0.166,0.663,-0.508,1,4014,2,874.7,1.1,11.27,2.47,2,1.25,1.367,1,1.625,118.93,-90.15,345.95,62006B73-FF9A-417C-9B17-F45B5D6CA1A3,45421,41328,24268,65535,123458024,<null>,0,0,0
